season,week,player_id,player_display_name,position,team,opponent,is_bye,matchup_factor,weekly_points_pred,sim_p10,sim_p25,sim_median,sim_p75,sim_p90,sim_bust_prob,sim_boom_prob,scoring,locked_at,source_note,source_board
2026,2,00-0035589,Gary Jennings Jr,WR,LAC,LV,False,1.08,2.7,-2.0,-1.13,1.27,5.21,10.6,0.65,0.05,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0040067,Jacardia Wright,RB,SEA,ARI,False,1.21,2.7,-2.0,-1.13,1.35,5.82,11.95,0.62,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0036862,Ben Skowronek,WR,PIT,NE,False,0.96,2.7,-2.0,-1.08,1.42,5.21,10.66,0.63,0.05,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0034981,Foster Moreau,TE,HOU,CIN,False,1.64,2.69,-1.97,-0.11,1.75,4.47,8.81,0.65,0.07,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0041056,Cade Klubnik,QB,NYJ,GB,False,0.92,2.67,-2.0,-2.0,3.23,9.31,14.51,0.49,0.03,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0038998,Jake Haener,QB,NYG,LA,False,0.93,2.67,-2.0,-2.0,3.09,9.08,14.44,0.5,0.03,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0041067,Bryce Lance,WR,NO,BAL,False,1.17,2.67,-2.0,-1.15,1.34,5.03,10.4,0.64,0.05,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0040009,Savion Williams,WR,GB,NYJ,False,0.99,2.66,-2.0,-1.2,1.25,4.97,10.23,0.65,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0038752,Jake Bobo,WR,SEA,ARI,False,0.97,2.65,-2.0,-1.2,1.25,5.05,10.38,0.65,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0035644,Noah Fant,TE,NO,BAL,False,0.8,2.63,-2.0,-0.16,1.72,4.45,8.74,0.65,0.07,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0040078,Brashard Smith,RB,KC,IND,False,0.91,2.63,-2.0,-1.22,1.25,5.87,11.8,0.63,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0040782,Isaiah Bond,WR,CLE,TB,False,1.01,2.61,-2.0,-1.31,1.2,5.09,10.43,0.65,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0038783,Nate Adkins,TE,DEN,JAX,False,1.1,2.6,-2.0,-0.25,1.66,4.3,8.63,0.66,0.07,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0036345,K.J. Osborn,WR,TEN,PHI,False,0.85,2.6,-2.0,-1.26,1.24,5.24,10.44,0.64,0.05,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0039921,Trey Benson,RB,ARI,SEA,False,0.79,2.59,-2.0,-1.21,1.24,5.71,11.63,0.63,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0039796,Rasheen Ali,RB,BAL,NO,False,0.96,2.57,-2.0,-1.32,1.21,5.8,11.72,0.63,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0041041,Oscar Delp,TE,NO,BAL,False,0.8,2.56,-2.0,-0.27,1.59,4.33,8.65,0.67,0.07,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0036020,Salvon Ahmed,RB,CHI,MIN,False,0.9,2.56,-2.0,-1.24,1.21,5.71,11.57,0.64,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0040590,Konata Mumpfield,WR,LA,NYG,False,1.11,2.54,-2.0,-1.15,1.26,5.14,10.47,0.65,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0038108,Bailey Zappe,QB,NYJ,GB,False,0.92,2.5,-2.0,-2.0,2.79,9.04,14.42,0.51,0.03,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0038573,Derius Davis,WR,LAC,LV,False,1.08,2.49,-2.0,-1.46,0.97,4.68,10.14,0.67,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0041096,Kaytron Allen,RB,WAS,DAL,False,1.13,2.48,-2.0,-1.32,1.11,5.85,11.81,0.64,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0039144,Luke Musgrave,TE,GB,NYJ,False,1.17,2.47,-2.0,-0.31,1.59,4.3,8.61,0.66,0.06,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0035021,Ashton Dulin,WR,IND,KC,False,0.87,2.47,-2.0,-1.43,1.06,4.7,9.92,0.66,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0040522,Xavier Restrepo,WR,TEN,PHI,False,0.85,2.46,-2.0,-1.5,1.02,4.9,10.13,0.66,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0031235,Odell Beckham Jr.,WR,NYG,LA,False,1.03,2.46,-2.0,-1.39,1.1,4.88,10.26,0.65,0.05,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0038359,Xavier Smith,WR,LA,NYG,False,1.11,2.46,-2.0,-1.31,1.15,4.8,10.18,0.66,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0039746,Will Shipley,RB,PHI,TEN,False,1.0,2.45,-2.0,-1.31,1.04,5.57,11.29,0.64,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0040890,Cyrus Allen,WR,KC,IND,False,1.16,2.44,-2.0,-1.37,1.12,4.99,10.4,0.66,0.05,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0032464,Kalif Raymond,WR,CHI,MIN,False,0.76,2.42,-2.0,-1.45,1.13,4.9,10.25,0.66,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0040876,Elijah Sarratt,WR,BAL,NO,False,0.91,2.39,-2.0,-1.39,1.08,4.88,10.45,0.66,0.05,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0040187,Mitchell Evans,TE,CAR,ATL,False,0.76,2.37,-2.0,-0.41,1.46,4.05,8.4,0.68,0.06,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0034577,Kyle Allen,QB,BUF,DET,False,1.12,2.37,-2.0,-2.0,2.78,8.91,14.19,0.51,0.02,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0037091,Bo Melton,WR,GB,NYJ,False,0.99,2.36,-2.0,-1.45,1.0,4.75,10.35,0.66,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0038589,Josh Whyle,TE,GB,NYJ,False,1.17,2.36,-2.0,-0.5,1.39,4.2,8.43,0.68,0.06,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0040179,DJ Giddens,RB,IND,KC,False,0.87,2.35,-2.0,-1.52,0.95,5.46,11.33,0.65,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0037120,Tyler Goodson,RB,DAL,WAS,False,1.2,2.35,-2.0,-1.42,0.95,5.41,11.19,0.65,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0040644,Trevor Etienne,RB,CAR,ATL,False,0.98,2.34,-2.0,-1.4,0.99,5.45,11.37,0.64,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0040352,Coleman Owen,WR,IND,KC,False,0.87,2.33,-2.0,-1.5,0.94,4.74,10.13,0.67,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0038391,Sean Clifford,QB,CIN,HOU,False,0.78,2.31,-2.0,-2.0,2.61,8.67,14.09,0.52,0.02,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0041099,Barion Brown,WR,NO,BAL,False,1.17,2.31,-2.0,-1.55,1.0,4.85,10.35,0.66,0.05,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0039451,Isaiah Williams,WR,NYJ,GB,False,1.02,2.29,-2.0,-1.62,0.91,4.82,10.19,0.66,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0040184,KeAndre Lambert-Smith,WR,LAC,LV,False,1.08,2.29,-2.0,-1.48,0.96,4.83,10.03,0.67,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0036265,AJ Dillon,RB,CAR,ATL,False,0.98,2.28,-2.0,-1.53,0.9,5.39,11.51,0.65,0.05,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0038046,Charlie Kolar,TE,LAC,LV,False,0.75,2.27,-2.0,-0.52,1.35,4.09,8.66,0.68,0.07,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0040891,Cole Payton,QB,PHI,TEN,False,1.17,2.26,-2.0,-2.0,2.67,8.67,14.1,0.52,0.02,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
